Treatment,Rep,Row,Col,Day,Cleared
LS,2,14,l,4,0
LS,2,15,l,4,0
LS,2,16,l,4,0
LS,2,17,l,4,0
LS,2,18,l,4,0
LS,2,19,l,4,0
LS,2,20,l,4,0
LS,2,1,m,2,0
LS,2,2,m,2,1
LS,2,3,m,2,0
LS,2,4,m,2,0
LS,2,5,m,2,0
LS,2,6,m,2,0
LS,2,7,m,2,0
LS,2,8,m,2,0
LS,2,9,m,2,0
LS,2,10,m,2,0
LS,2,11,m,2,0
LS,2,12,m,2,0
LS,2,13,m,2,0
LS,2,14,m,2,0
LS,2,15,m,2,0
LS,2,16,m,2,0
LS,2,17,m,2,0
LS,2,18,m,2,0
LS,2,19,m,2,0
LS,2,20,m,2,0
LS,2,1,m,4,0
LS,2,2,m,4,1
LS,2,3,m,4,0
LS,2,4,m,4,0
LS,2,5,m,4,0
LS,2,6,m,4,0
LS,2,7,m,4,0
LS,2,8,m,4,0
LS,2,9,m,4,0
LS,2,10,m,4,0
LS,2,11,m,4,0
LS,2,12,m,4,0
LS,2,13,m,4,0
LS,2,14,m,4,0
LS,2,15,m,4,0
LS,2,16,m,4,0
LS,2,17,m,4,0
LS,2,18,m,4,0
LS,2,19,m,4,0
LS,2,20,m,4,0
LS,2,1,n,2,0
LS,2,2,n,2,0
LS,2,3,n,2,0
LS,2,4,n,2,0
LS,2,5,n,2,0
LS,2,6,n,2,0
LS,2,7,n,2,0
LS,2,8,n,2,0
LS,2,9,n,2,0
LS,2,10,n,2,0
LS,2,11,n,2,0
LS,2,12,n,2,0
LS,2,13,n,2,0
LS,2,14,n,2,0
LS,2,15,n,2,0
LS,2,16,n,2,0
LS,2,17,n,2,0
LS,2,18,n,2,0
LS,2,19,n,2,0
LS,2,20,n,2,0
LS,2,1,n,4,0
LS,2,2,n,4,0
LS,2,3,n,4,0
LS,2,4,n,4,0
LS,2,5,n,4,0
LS,2,6,n,4,0
LS,2,7,n,4,0
LS,2,8,n,4,0
LS,2,9,n,4,0
LS,2,10,n,4,0
LS,2,11,n,4,0
LS,2,12,n,4,0
LS,2,13,n,4,0
LS,2,14,n,4,0
LS,2,15,n,4,0
LS,2,16,n,4,0
LS,2,17,n,4,0
LS,2,18,n,4,0
LS,2,19,n,4,0
LS,2,20,n,4,0
LS,2,1,o,2,0
LS,2,2,o,2,0
LS,2,3,o,2,0
LS,2,4,o,2,0
LS,2,5,o,2,0
LS,2,6,o,2,0
LS,2,7,o,2,1
LS,2,8,o,2,1
LS,2,9,o,2,1
LS,2,10,o,2,1
LS,2,11,o,2,1
LS,2,12,o,2,1
LS,2,13,o,2,1
LS,2,14,o,2,0
LS,2,15,o,2,0
LS,2,16,o,2,0
LS,2,17,o,2,0
LS,2,18,o,2,0
LS,2,19,o,2,0
LS,2,20,o,2,0
LS,2,1,o,4,0
LS,2,2,o,4,0
LS,2,3,o,4,0
LS,2,4,o,4,0
LS,2,5,o,4,1
LS,2,6,o,4,1
LS,2,7,o,4,1
LS,2,8,o,4,1
LS,2,9,o,4,1
LS,2,10,o,4,1
LS,2,11,o,4,1
LS,2,12,o,4,1
LS,2,13,o,4,1
LS,2,14,o,4,0
LS,2,15,o,4,0
LS,2,16,o,4,0
LS,2,17,o,4,0
LS,2,18,o,4,0
LS,2,19,o,4,0
LS,2,20,o,4,0
LS,3,1,a,2,1
LS,3,2,a,2,1
LS,3,3,a,2,1
LS,3,4,a,2,1
LS,3,5,a,2,1
LS,3,6,a,2,1
LS,3,7,a,2,1
LS,3,8,a,2,1
LS,3,9,a,2,1
LS,3,10,a,2,1
LS,3,11,a,2,1
LS,3,12,a,2,1
LS,3,13,a,2,1
LS,3,14,a,2,1
LS,3,15,a,2,1
LS,3,16,a,2,1
LS,3,17,a,2,1
LS,3,18,a,2,1
LS,3,19,a,2,1
LS,3,20,a,2,1
LS,3,1,a,4,1
LS,3,2,a,4,1
LS,3,3,a,4,1
LS,3,4,a,4,1
LS,3,5,a,4,1
LS,3,6,a,4,1
LS,3,7,a,4,1
LS,3,8,a,4,1
LS,3,9,a,4,1
LS,3,10,a,4,1
LS,3,11,a,4,1
LS,3,12,a,4,1
LS,3,13,a,4,1
LS,3,14,a,4,1
LS,3,15,a,4,1
LS,3,16,a,4,1
LS,3,17,a,4,1
LS,3,18,a,4,1
LS,3,19,a,4,1
LS,3,20,a,4,1
LS,3,1,b,2,1
LS,3,2,b,2,1
LS,3,3,b,2,1
LS,3,4,b,2,1
LS,3,5,b,2,1
LS,3,6,b,2,1
LS,3,7,b,2,1
LS,3,8,b,2,1
LS,3,9,b,2,1
LS,3,10,b,2,1
LS,3,11,b,2,1
LS,3,12,b,2,1
LS,3,13,b,2,1
LS,3,14,b,2,1
LS,3,15,b,2,1
LS,3,16,b,2,1
LS,3,17,b,2,1
LS,3,18,b,2,1
LS,3,19,b,2,1
LS,3,20,b,2,1
LS,3,1,b,4,1
LS,3,2,b,4,1
LS,3,3,b,4,1
LS,3,4,b,4,1
LS,3,5,b,4,1
LS,3,6,b,4,1
LS,3,7,b,4,1
LS,3,8,b,4,1
LS,3,9,b,4,1
LS,3,10,b,4,1
LS,3,11,b,4,1
LS,3,12,b,4,1
LS,3,13,b,4,1
LS,3,14,b,4,1
LS,3,15,b,4,1
LS,3,16,b,4,1
LS,3,17,b,4,1
LS,3,18,b,4,1
LS,3,19,b,4,1
LS,3,20,b,4,1
LS,3,1,c,2,1
LS,3,2,c,2,1
LS,3,3,c,2,1
LS,3,4,c,2,1
LS,3,5,c,2,1
LS,3,6,c,2,1
LS,3,7,c,2,1
LS,3,8,c,2,1
LS,3,9,c,2,1
LS,3,10,c,2,1
LS,3,11,c,2,1
LS,3,12,c,2,1
LS,3,13,c,2,1
LS,3,14,c,2,1
LS,3,15,c,2,1
LS,3,16,c,2,1
LS,3,17,c,2,1
LS,3,18,c,2,1
LS,3,19,c,2,1
LS,3,20,c,2,1
LS,3,1,c,4,1
LS,3,2,c,4,1
LS,3,3,c,4,1
LS,3,4,c,4,1
LS,3,5,c,4,1
LS,3,6,c,4,1
LS,3,7,c,4,1
LS,3,8,c,4,1
LS,3,9,c,4,1
LS,3,10,c,4,1
LS,3,11,c,4,1
LS,3,12,c,4,1
LS,3,13,c,4,1
LS,3,14,c,4,1
LS,3,15,c,4,1
LS,3,16,c,4,1
LS,3,17,c,4,1
LS,3,18,c,4,1
LS,3,19,c,4,1
LS,3,20,c,4,1
LS,3,1,d,2,1
LS,3,2,d,2,1
LS,3,3,d,2,1
LS,3,4,d,2,1
LS,3,5,d,2,1
LS,3,6,d,2,1
LS,3,7,d,2,1
LS,3,8,d,2,1
LS,3,9,d,2,1
LS,3,10,d,2,1
LS,3,11,d,2,1
LS,3,12,d,2,1
LS,3,13,d,2,1
LS,3,14,d,2,1
LS,3,15,d,2,1
LS,3,16,d,2,1
LS,3,17,d,2,1
LS,3,18,d,2,1
LS,3,19,d,2,1
LS,3,20,d,2,1
LS,3,1,d,4,1
LS,3,2,d,4,1
LS,3,3,d,4,1
LS,3,4,d,4,1
LS,3,5,d,4,1
LS,3,6,d,4,1
LS,3,7,d,4,1
LS,3,8,d,4,1
LS,3,9,d,4,1
LS,3,10,d,4,1
LS,3,11,d,4,1
LS,3,12,d,4,1
LS,3,13,d,4,1
LS,3,14,d,4,1
LS,3,15,d,4,1
LS,3,16,d,4,1
LS,3,17,d,4,1
LS,3,18,d,4,1
LS,3,19,d,4,1
LS,3,20,d,4,1
LS,3,1,e,2,1
LS,3,2,e,2,1
LS,3,3,e,2,1
LS,3,4,e,2,1
LS,3,5,e,2,1
LS,3,6,e,2,1
LS,3,7,e,2,1
LS,3,8,e,2,1
LS,3,9,e,2,1
LS,3,10,e,2,1
LS,3,11,e,2,1
LS,3,12,e,2,1
LS,3,13,e,2,1
LS,3,14,e,2,1
LS,3,15,e,2,1
LS,3,16,e,2,1
LS,3,17,e,2,1
LS,3,18,e,2,1
LS,3,19,e,2,1
LS,3,20,e,2,1
LS,3,1,e,4,1
LS,3,2,e,4,1
LS,3,3,e,4,1
LS,3,4,e,4,1
LS,3,5,e,4,1
LS,3,6,e,4,1
LS,3,7,e,4,1
LS,3,8,e,4,1
LS,3,9,e,4,1
LS,3,10,e,4,1
LS,3,11,e,4,1
LS,3,12,e,4,1
LS,3,13,e,4,1
LS,3,14,e,4,1
LS,3,15,e,4,1
LS,3,16,e,4,1
LS,3,17,e,4,1
LS,3,18,e,4,1
LS,3,19,e,4,1
LS,3,20,e,4,1
LS,3,1,f,2,1
LS,3,2,f,2,1
LS,3,3,f,2,1
LS,3,4,f,2,1
LS,3,5,f,2,1
LS,3,6,f,2,1
LS,3,7,f,2,1
LS,3,8,f,2,1
LS,3,9,f,2,1
LS,3,10,f,2,1
LS,3,11,f,2,1
LS,3,12,f,2,1
LS,3,13,f,2,1
LS,3,14,f,2,1
LS,3,15,f,2,1
LS,3,16,f,2,1
LS,3,17,f,2,1
LS,3,18,f,2,1
LS,3,19,f,2,1
LS,3,20,f,2,1
LS,3,1,f,4,1
LS,3,2,f,4,1
LS,3,3,f,4,1
LS,3,4,f,4,1
LS,3,5,f,4,1
LS,3,6,f,4,1
LS,3,7,f,4,1
LS,3,8,f,4,1
LS,3,9,f,4,1
LS,3,10,f,4,1
LS,3,11,f,4,1
LS,3,12,f,4,1
LS,3,13,f,4,1
LS,3,14,f,4,1
LS,3,15,f,4,1
LS,3,16,f,4,1
LS,3,17,f,4,1
LS,3,18,f,4,1
LS,3,19,f,4,1
LS,3,20,f,4,1
LS,3,1,g,2,1
LS,3,2,g,2,1
LS,3,3,g,2,1
LS,3,4,g,2,1
LS,3,5,g,2,1
LS,3,6,g,2,1
LS,3,7,g,2,1
LS,3,8,g,2,1
LS,3,9,g,2,1
LS,3,10,g,2,1
LS,3,11,g,2,1
LS,3,12,g,2,1
LS,3,13,g,2,1
LS,3,14,g,2,1
LS,3,15,g,2,1
LS,3,16,g,2,1
LS,3,17,g,2,1
LS,3,18,g,2,1
LS,3,19,g,2,1
LS,3,20,g,2,1
LS,3,1,g,4,1
LS,3,2,g,4,1
LS,3,3,g,4,1
LS,3,4,g,4,1
LS,3,5,g,4,1
LS,3,6,g,4,1
LS,3,7,g,4,1
LS,3,8,g,4,1
LS,3,9,g,4,1
LS,3,10,g,4,1
LS,3,11,g,4,1
LS,3,12,g,4,1
LS,3,13,g,4,1
LS,3,14,g,4,1
LS,3,15,g,4,1
LS,3,16,g,4,1
LS,3,17,g,4,1
LS,3,18,g,4,1
LS,3,19,g,4,1
LS,3,20,g,4,1
LS,3,1,h,2,1
LS,3,2,h,2,1
LS,3,3,h,2,1
LS,3,4,h,2,1
LS,3,5,h,2,1
LS,3,6,h,2,1
LS,3,7,h,2,1
LS,3,8,h,2,1
LS,3,9,h,2,1
LS,3,10,h,2,1
LS,3,11,h,2,1
LS,3,12,h,2,1
LS,3,13,h,2,1
LS,3,14,h,2,1
LS,3,15,h,2,1
LS,3,16,h,2,1
LS,3,17,h,2,1
LS,3,18,h,2,1
LS,3,19,h,2,1
LS,3,20,h,2,1
LS,3,1,h,4,1
LS,3,2,h,4,1
LS,3,3,h,4,1
LS,3,4,h,4,1
LS,3,5,h,4,1
LS,3,6,h,4,1
LS,3,7,h,4,1
LS,3,8,h,4,1
LS,3,9,h,4,1
LS,3,10,h,4,1
LS,3,11,h,4,1
LS,3,12,h,4,1
LS,3,13,h,4,1
LS,3,14,h,4,1
LS,3,15,h,4,1
LS,3,16,h,4,1
LS,3,17,h,4,1
LS,3,18,h,4,1
LS,3,19,h,4,1
LS,3,20,h,4,1
LS,3,1,i,2,1
LS,3,2,i,2,1
LS,3,3,i,2,1
LS,3,4,i,2,1
LS,3,5,i,2,1
LS,3,6,i,2,1
LS,3,7,i,2,1
LS,3,8,i,2,1
LS,3,9,i,2,1
LS,3,10,i,2,1
LS,3,11,i,2,1
LS,3,12,i,2,1
LS,3,13,i,2,1
LS,3,14,i,2,1
LS,3,15,i,2,1
LS,3,16,i,2,1
LS,3,17,i,2,1
LS,3,18,i,2,1
LS,3,19,i,2,1
LS,3,20,i,2,1
LS,3,1,i,4,1
LS,3,2,i,4,1
LS,3,3,i,4,1
LS,3,4,i,4,1
LS,3,5,i,4,1
LS,3,6,i,4,1
LS,3,7,i,4,1
LS,3,8,i,4,1
LS,3,9,i,4,1
LS,3,10,i,4,1
LS,3,11,i,4,1
LS,3,12,i,4,1
LS,3,13,i,4,1
LS,3,14,i,4,1
LS,3,15,i,4,1
LS,3,16,i,4,1
LS,3,17,i,4,1
LS,3,18,i,4,1
LS,3,19,i,4,1
LS,3,20,i,4,1
LS,3,1,j,2,1
LS,3,2,j,2,1
LS,3,3,j,2,1
LS,3,4,j,2,1
LS,3,5,j,2,1
LS,3,6,j,2,1
LS,3,7,j,2,1
LS,3,8,j,2,1
LS,3,9,j,2,1
LS,3,10,j,2,1
LS,3,11,j,2,1
LS,3,12,j,2,1
LS,3,13,j,2,1
LS,3,14,j,2,1
LS,3,15,j,2,1
LS,3,16,j,2,1
LS,3,17,j,2,1
LS,3,18,j,2,1
LS,3,19,j,2,1
LS,3,20,j,2,1
LS,3,1,j,4,1
LS,3,2,j,4,1
LS,3,3,j,4,1
LS,3,4,j,4,1
LS,3,5,j,4,1
LS,3,6,j,4,1
LS,3,7,j,4,1
LS,3,8,j,4,1
LS,3,9,j,4,1
LS,3,10,j,4,1
LS,3,11,j,4,1
LS,3,12,j,4,1
LS,3,13,j,4,1
LS,3,14,j,4,1
LS,3,15,j,4,1
LS,3,16,j,4,1
LS,3,17,j,4,1
LS,3,18,j,4,1
LS,3,19,j,4,1
LS,3,20,j,4,1
LS,3,1,k,2,1
LS,3,2,k,2,1
LS,3,3,k,2,1
LS,3,4,k,2,1
LS,3,5,k,2,1
LS,3,6,k,2,1
LS,3,7,k,2,1
LS,3,8,k,2,1
LS,3,9,k,2,1
LS,3,10,k,2,1
LS,3,11,k,2,1
LS,3,12,k,2,1
LS,3,13,k,2,1
LS,3,14,k,2,1
LS,3,15,k,2,1
LS,3,16,k,2,1
LS,3,17,k,2,1
LS,3,18,k,2,1
LS,3,19,k,2,1
LS,3,20,k,2,1
LS,3,1,k,4,1
LS,3,2,k,4,1
LS,3,3,k,4,1
LS,3,4,k,4,1
LS,3,5,k,4,1
LS,3,6,k,4,1
LS,3,7,k,4,1
LS,3,8,k,4,1
LS,3,9,k,4,1
LS,3,10,k,4,1
LS,3,11,k,4,1
LS,3,12,k,4,1
LS,3,13,k,4,1
LS,3,14,k,4,1
LS,3,15,k,4,1
LS,3,16,k,4,1
LS,3,17,k,4,1
LS,3,18,k,4,1
LS,3,19,k,4,1
LS,3,20,k,4,1
LS,3,1,l,2,1
LS,3,2,l,2,1
LS,3,3,l,2,1
LS,3,4,l,2,1
LS,3,5,l,2,1
LS,3,6,l,2,1
LS,3,7,l,2,1
LS,3,8,l,2,1
LS,3,9,l,2,1
LS,3,10,l,2,1
LS,3,11,l,2,1
LS,3,12,l,2,1
LS,3,13,l,2,1
LS,3,14,l,2,1
LS,3,15,l,2,1
LS,3,16,l,2,1
LS,3,17,l,2,1
LS,3,18,l,2,1
LS,3,19,l,2,1
LS,3,20,l,2,1
LS,3,1,l,4,1
LS,3,2,l,4,1
LS,3,3,l,4,1
LS,3,4,l,4,1
LS,3,5,l,4,1
LS,3,6,l,4,1
LS,3,7,l,4,1
LS,3,8,l,4,1
LS,3,9,l,4,1
LS,3,10,l,4,1
LS,3,11,l,4,1
LS,3,12,l,4,1
LS,3,13,l,4,1
LS,3,14,l,4,1
LS,3,15,l,4,1
LS,3,16,l,4,1
LS,3,17,l,4,1
LS,3,18,l,4,1
LS,3,19,l,4,1
LS,3,20,l,4,1
LS,3,1,m,2,1
LS,3,2,m,2,1
LS,3,3,m,2,1
LS,3,4,m,2,1
LS,3,5,m,2,1
LS,3,6,m,2,1
LS,3,7,m,2,1
LS,3,8,m,2,1
LS,3,9,m,2,1
LS,3,10,m,2,1
LS,3,11,m,2,1
LS,3,12,m,2,1
LS,3,13,m,2,1
LS,3,14,m,2,1
LS,3,15,m,2,1
LS,3,16,m,2,1
LS,3,17,m,2,1
LS,3,18,m,2,1
LS,3,19,m,2,1
LS,3,20,m,2,1
LS,3,1,m,4,1
LS,3,2,m,4,1
LS,3,3,m,4,1
LS,3,4,m,4,1
LS,3,5,m,4,1
LS,3,6,m,4,1
LS,3,7,m,4,1
LS,3,8,m,4,1
LS,3,9,m,4,1
LS,3,10,m,4,1
LS,3,11,m,4,1
LS,3,12,m,4,1
LS,3,13,m,4,1
LS,3,14,m,4,1
LS,3,15,m,4,1
LS,3,16,m,4,1
LS,3,17,m,4,1
LS,3,18,m,4,1
LS,3,19,m,4,1
LS,3,20,m,4,1
LS,3,1,n,2,1
LS,3,2,n,2,1
LS,3,3,n,2,1
LS,3,4,n,2,1
LS,3,5,n,2,1
LS,3,6,n,2,1
LS,3,7,n,2,1
LS,3,8,n,2,1
LS,3,9,n,2,1
LS,3,10,n,2,1
LS,3,11,n,2,1
LS,3,12,n,2,1
LS,3,13,n,2,1
LS,3,14,n,2,1
LS,3,15,n,2,1
LS,3,16,n,2,1
LS,3,17,n,2,1
LS,3,18,n,2,1
LS,3,19,n,2,1
LS,3,20,n,2,1
LS,3,1,n,4,1
LS,3,2,n,4,1
LS,3,3,n,4,1
LS,3,4,n,4,1
LS,3,5,n,4,1
LS,3,6,n,4,1
LS,3,7,n,4,1
LS,3,8,n,4,1
LS,3,9,n,4,1
LS,3,10,n,4,1
LS,3,11,n,4,1
LS,3,12,n,4,1
LS,3,13,n,4,1
LS,3,14,n,4,1
LS,3,15,n,4,1
LS,3,16,n,4,1
LS,3,17,n,4,1
LS,3,18,n,4,1
LS,3,19,n,4,1
LS,3,20,n,4,1
LS,3,1,o,2,1
LS,3,2,o,2,1
LS,3,3,o,2,1
LS,3,4,o,2,1
LS,3,5,o,2,1
LS,3,6,o,2,1
LS,3,7,o,2,1
LS,3,8,o,2,1
LS,3,9,o,2,1
LS,3,10,o,2,1
LS,3,11,o,2,1
LS,3,12,o,2,1
LS,3,13,o,2,1
LS,3,14,o,2,1
LS,3,15,o,2,1
LS,3,16,o,2,1
LS,3,17,o,2,1
LS,3,18,o,2,1
LS,3,19,o,2,1
LS,3,20,o,2,1
LS,3,1,o,4,1
LS,3,2,o,4,1
LS,3,3,o,4,1
LS,3,4,o,4,1
LS,3,5,o,4,1
LS,3,6,o,4,1
LS,3,7,o,4,1
LS,3,8,o,4,1
LS,3,9,o,4,1
LS,3,10,o,4,1
LS,3,11,o,4,1
LS,3,12,o,4,1
LS,3,13,o,4,1
LS,3,14,o,4,1
LS,3,15,o,4,1
LS,3,16,o,4,1
LS,3,17,o,4,1
LS,3,18,o,4,1
LS,3,19,o,4,1
LS,3,20,o,4,1
LS,4,1,a,2,0
LS,4,2,a,2,0
LS,4,3,a,2,0
LS,4,4,a,2,0
LS,4,5,a,2,0
LS,4,6,a,2,0
LS,4,7,a,2,1
LS,4,8,a,2,0
LS,4,9,a,2,0
LS,4,10,a,2,1
LS,4,11,a,2,1
LS,4,12,a,2,1
LS,4,13,a,2,1
LS,4,14,a,2,0
LS,4,15,a,2,0
LS,4,16,a,2,0
LS,4,17,a,2,0
LS,4,18,a,2,1
LS,4,19,a,2,0
LS,4,20,a,2,0
LS,4,1,a,4,0
LS,4,2,a,4,1
LS,4,3,a,4,1
LS,4,4,a,4,1
LS,4,5,a,4,1
LS,4,6,a,4,1
LS,4,7,a,4,1
LS,4,8,a,4,1
LS,4,9,a,4,1
LS,4,10,a,4,1
LS,4,11,a,4,1
LS,4,12,a,4,1
LS,4,13,a,4,1
LS,4,14,a,4,1
LS,4,15,a,4,1
LS,4,16,a,4,1
LS,4,17,a,4,0
LS,4,18,a,4,1
LS,4,19,a,4,1
LS,4,20,a,4,1
LS,4,1,b,2,1
LS,4,2,b,2,0
LS,4,3,b,2,0
LS,4,4,b,2,0
LS,4,5,b,2,0
LS,4,6,b,2,0
LS,4,7,b,2,1
LS,4,8,b,2,1
LS,4,9,b,2,1
LS,4,10,b,2,1
LS,4,11,b,2,0
LS,4,12,b,2,0
LS,4,13,b,2,1
LS,4,14,b,2,0
LS,4,15,b,2,0
LS,4,16,b,2,0
LS,4,17,b,2,0
LS,4,18,b,2,1
LS,4,19,b,2,0
LS,4,20,b,2,1
LS,4,1,b,4,1
LS,4,2,b,4,0
LS,4,3,b,4,1
LS,4,4,b,4,1
LS,4,5,b,4,0
LS,4,6,b,4,1
LS,4,7,b,4,1
LS,4,8,b,4,1
LS,4,9,b,4,1
LS,4,10,b,4,1
LS,4,11,b,4,0
LS,4,12,b,4,0
LS,4,13,b,4,1
LS,4,14,b,4,1
LS,4,15,b,4,1
LS,4,16,b,4,1
LS,4,17,b,4,1
LS,4,18,b,4,1
LS,4,19,b,4,1
LS,4,20,b,4,1
LS,4,1,c,2,0
LS,4,2,c,2,1
LS,4,3,c,2,0
LS,4,4,c,2,0
LS,4,5,c,2,0
LS,4,6,c,2,1
LS,4,7,c,2,0
LS,4,8,c,2,0
LS,4,9,c,2,1
LS,4,10,c,2,0
LS,4,11,c,2,0
LS,4,12,c,2,0
LS,4,13,c,2,0
LS,4,14,c,2,1
LS,4,15,c,2,0
LS,4,16,c,2,0
LS,4,17,c,2,0
LS,4,18,c,2,1
LS,4,19,c,2,0
LS,4,20,c,2,1
LS,4,1,c,4,1
LS,4,2,c,4,1
LS,4,3,c,4,1
LS,4,4,c,4,0
LS,4,5,c,4,1
LS,4,6,c,4,1
LS,4,7,c,4,1
LS,4,8,c,4,1
LS,4,9,c,4,1
LS,4,10,c,4,1
LS,4,11,c,4,0
LS,4,12,c,4,1
LS,4,13,c,4,1
LS,4,14,c,4,1
LS,4,15,c,4,1
LS,4,16,c,4,0
LS,4,17,c,4,0
LS,4,18,c,4,1
LS,4,19,c,4,1
LS,4,20,c,4,1
LS,4,1,d,2,1
LS,4,2,d,2,0
LS,4,3,d,2,0
LS,4,4,d,2,0
LS,4,5,d,2,0
LS,4,6,d,2,0
LS,4,7,d,2,0
LS,4,8,d,2,0
LS,4,9,d,2,0
LS,4,10,d,2,0
LS,4,11,d,2,0
LS,4,12,d,2,0
LS,4,13,d,2,0
LS,4,14,d,2,0
LS,4,15,d,2,0
LS,4,16,d,2,0
LS,4,17,d,2,1
LS,4,18,d,2,1
LS,4,19,d,2,1
LS,4,20,d,2,1
LS,4,1,d,4,1
LS,4,2,d,4,1
LS,4,3,d,4,0
LS,4,4,d,4,1
LS,4,5,d,4,1
LS,4,6,d,4,1
LS,4,7,d,4,1
LS,4,8,d,4,0
LS,4,9,d,4,1
LS,4,10,d,4,1
LS,4,11,d,4,1
LS,4,12,d,4,1
LS,4,13,d,4,1
LS,4,14,d,4,1
LS,4,15,d,4,0
LS,4,16,d,4,1
LS,4,17,d,4,1
LS,4,18,d,4,1
LS,4,19,d,4,1
LS,4,20,d,4,1
LS,4,1,e,2,0
LS,4,2,e,2,0
LS,4,3,e,2,0
LS,4,4,e,2,0
LS,4,5,e,2,0
LS,4,6,e,2,0
LS,4,7,e,2,0
LS,4,8,e,2,0
LS,4,9,e,2,0
LS,4,10,e,2,0
LS,4,11,e,2,0
LS,4,12,e,2,0
LS,4,13,e,2,0
LS,4,14,e,2,0
LS,4,15,e,2,0
LS,4,16,e,2,0
LS,4,17,e,2,0
LS,4,18,e,2,0
LS,4,19,e,2,1
LS,4,20,e,2,0
LS,4,1,e,4,1
LS,4,2,e,4,0
LS,4,3,e,4,1
LS,4,4,e,4,0
LS,4,5,e,4,1
LS,4,6,e,4,0
LS,4,7,e,4,1
LS,4,8,e,4,1
LS,4,9,e,4,1
LS,4,10,e,4,1
LS,4,11,e,4,1
LS,4,12,e,4,0
LS,4,13,e,4,1
LS,4,14,e,4,1
LS,4,15,e,4,1
LS,4,16,e,4,0
LS,4,17,e,4,1
LS,4,18,e,4,1
LS,4,19,e,4,1
LS,4,20,e,4,1
LS,4,1,f,2,0
LS,4,2,f,2,0
LS,4,3,f,2,0
LS,4,4,f,2,1
LS,4,5,f,2,0
LS,4,6,f,2,0
LS,4,7,f,2,0
LS,4,8,f,2,0
LS,4,9,f,2,0
LS,4,10,f,2,0
LS,4,11,f,2,0
LS,4,12,f,2,0
LS,4,13,f,2,1
LS,4,14,f,2,0
LS,4,15,f,2,0
LS,4,16,f,2,1
LS,4,17,f,2,0
LS,4,18,f,2,0
LS,4,19,f,2,1
LS,4,20,f,2,1
LS,4,1,f,4,1
LS,4,2,f,4,1
LS,4,3,f,4,1
LS,4,4,f,4,1
LS,4,5,f,4,0
LS,4,6,f,4,1
LS,4,7,f,4,0
LS,4,8,f,4,1
LS,4,9,f,4,1
LS,4,10,f,4,1
LS,4,11,f,4,1
LS,4,12,f,4,1
LS,4,13,f,4,1
LS,4,14,f,4,0
LS,4,15,f,4,1
LS,4,16,f,4,1
LS,4,17,f,4,0
LS,4,18,f,4,1
LS,4,19,f,4,1
LS,4,20,f,4,1
LS,4,1,g,2,1
LS,4,2,g,2,0
LS,4,3,g,2,1
LS,4,4,g,2,0
LS,4,5,g,2,0
LS,4,6,g,2,0
LS,4,7,g,2,0
LS,4,8,g,2,0
LS,4,9,g,2,0
LS,4,10,g,2,0
LS,4,11,g,2,0
LS,4,12,g,2,0
LS,4,13,g,2,0
LS,4,14,g,2,0
LS,4,15,g,2,0
LS,4,16,g,2,0
LS,4,17,g,2,0
LS,4,18,g,2,0
LS,4,19,g,2,0
LS,4,20,g,2,0
LS,4,1,g,4,1
LS,4,2,g,4,1
LS,4,3,g,4,1
LS,4,4,g,4,1
LS,4,5,g,4,0
LS,4,6,g,4,1
LS,4,7,g,4,1
LS,4,8,g,4,1
LS,4,9,g,4,0
LS,4,10,g,4,1
LS,4,11,g,4,1
LS,4,12,g,4,1
LS,4,13,g,4,1
LS,4,14,g,4,1
LS,4,15,g,4,1
LS,4,16,g,4,1
LS,4,17,g,4,1
LS,4,18,g,4,1
LS,4,19,g,4,1
LS,4,20,g,4,1
LS,4,1,h,2,1
LS,4,2,h,2,1
LS,4,3,h,2,1
LS,4,4,h,2,0
LS,4,5,h,2,0
LS,4,6,h,2,0
LS,4,7,h,2,0
LS,4,8,h,2,0
LS,4,9,h,2,0
LS,4,10,h,2,0
LS,4,11,h,2,1
LS,4,12,h,2,0
LS,4,13,h,2,0
LS,4,14,h,2,0
LS,4,15,h,2,0
LS,4,16,h,2,1
LS,4,17,h,2,0
LS,4,18,h,2,0
LS,4,19,h,2,1
LS,4,20,h,2,1
LS,4,1,h,4,1
LS,4,2,h,4,1
LS,4,3,h,4,1
LS,4,4,h,4,1
LS,4,5,h,4,1
LS,4,6,h,4,0
LS,4,7,h,4,1
LS,4,8,h,4,1
LS,4,9,h,4,0
LS,4,10,h,4,1
LS,4,11,h,4,1
LS,4,12,h,4,1
LS,4,13,h,4,1
LS,4,14,h,4,1
LS,4,15,h,4,1
LS,4,16,h,4,1
LS,4,17,h,4,1
LS,4,18,h,4,1
LS,4,19,h,4,1
LS,4,20,h,4,1
LS,4,1,i,2,0
LS,4,2,i,2,0
LS,4,3,i,2,0
LS,4,4,i,2,1
LS,4,5,i,2,0
LS,4,6,i,2,0
LS,4,7,i,2,0
LS,4,8,i,2,0
LS,4,9,i,2,0
LS,4,10,i,2,0
LS,4,11,i,2,0
LS,4,12,i,2,0
LS,4,13,i,2,0
LS,4,14,i,2,1
LS,4,15,i,2,0
LS,4,16,i,2,0
LS,4,17,i,2,0
LS,4,18,i,2,0
LS,4,19,i,2,1
LS,4,20,i,2,0
LS,4,1,i,4,1
LS,4,2,i,4,0
LS,4,3,i,4,1
LS,4,4,i,4,1
LS,4,5,i,4,1
LS,4,6,i,4,1
LS,4,7,i,4,0
LS,4,8,i,4,1
